,TCONST,TITLE,YEAR,BECHDEL,SCORES,VOTES,BUDGETS,RELEASED_DAY,RELEASED_MON,RELEASED_YEAR,WINNER,COUNTRY
0,tt0018379,seventh heaven,1926.0,0.0,7.7,2801.0,1300000.0,30.0,10.0,1927.0,0.0,35
1,tt0018578,wings,1927.0,1.0,7.7,10234.0,2000000.0,5.0,1.0,1929.0,1.0,35
2,tt0018037,the jazz singer,1927.0,0.0,6.7,8254.0,422000.0,6.0,10.0,1927.0,0.0,35
3,tt0037024,the lodger,1927.0,0.0,7.2,2751.0,800000.0,19.0,1.0,1944.0,0.0,35
4,tt0018051,the kid brother,1927.0,0.0,7.6,3448.0,250000.0,17.0,1.0,1927.0,0.0,35
5,tt0018033,it,1927.0,1.0,7.4,2726.0,2000000.0,15.0,2.0,1927.0,0.0,35
6,tt0018192,napoléon,1927.0,0.0,7.7,6295.0,152000.0,7.0,4.0,1927.0,0.0,1
7,tt0018455,sunrise,1927.0,1.0,8.1,43717.0,200000.0,4.0,11.0,1927.0,0.0,35
8,tt0017136,metropolis,1927.0,1.0,8.3,145916.0,3407043.0,13.0,3.0,1927.0,0.0,35
9,tt0018526,underworld,1927.0,1.0,7.6,2228.0,100000.0,29.0,10.0,1927.0,0.0,35
21,tt0018217,october (ten days that shook the world),1928.0,0.0,7.5,6350.0,2500000.0,24.0,9.0,1928.0,0.0,4
20,tt0019729,the broadway melody,1928.0,0.0,6.1,5836.0,379000.0,6.0,6.0,1929.0,1.0,35
19,tt0019421,"steamboat bill, jr.",1928.0,1.0,8.0,11761.0,404282.0,20.0,5.0,1928.0,0.0,35
18,tt0018839,the docks of new york,1928.0,0.0,7.6,3517.0,380000.0,29.0,9.0,1928.0,0.0,35
17,tt0018523,an italian straw hat,1928.0,0.0,6.9,714.0,500000.0,13.0,1.0,1928.0,0.0,2
16,tt0019071,the last command,1928.0,0.0,8.0,2963.0,390000.0,24.0,3.0,1928.0,0.0,3
13,tt0018806,the crowd,1928.0,1.0,8.0,6868.0,1000000.0,3.0,3.0,1928.0,0.0,35
14,tt0019585,the wind,1928.0,1.0,8.2,5577.0,1000000.0,23.0,11.0,1928.0,0.0,35
12,tt0019254,the passion of joan of arc,1928.0,0.0,8.1,41233.0,7125440.0,25.0,10.0,1928.0,0.0,2
11,tt0019688,big business,1928.0,1.0,7.8,2567.0,2500.0,20.0,4.0,1929.0,0.0,35
10,tt0018742,the cameraman,1928.0,0.0,8.2,9302.0,1200000.0,22.0,9.0,1928.0,0.0,35
15,tt0020530,un chien andalou,1928.0,1.0,7.8,42313.0,16931.0,6.0,6.0,1929.0,0.0,2
29,tt0019735,bulldog drummond,1929.0,0.0,6.5,767.0,550000.0,2.0,5.0,1929.0,0.0,35
32,tt0020629,all quiet on the western front,1929.0,1.0,8.0,53729.0,1448864.0,24.0,8.0,1930.0,1.0,35
31,tt0021577,l'âge d'or,1929.0,0.0,7.4,11579.0,169309.0,1.0,11.0,1979.0,0.0,35
30,tt0019760,the man with the movie camera,1929.0,0.0,8.4,19978.0,121590.0,12.0,5.0,1929.0,0.0,35
27,tt0019644,applause,1929.0,0.0,7.3,1201.0,200000.0,4.0,1.0,1930.0,0.0,35
28,tt0020298,queen kelly,1929.0,0.0,7.7,2963.0,800000.0,18.0,10.0,1932.0,0.0,5
25,tt0018737,pandora's box,1929.0,0.0,7.9,8990.0,800000.0,22.0,2.0,1930.0,0.0,6
24,tt0019823,disraeli,1929.0,0.0,6.3,902.0,318000.0,1.0,11.0,1929.0,0.0,35
23,tt0019702,blackmail,1929.0,1.0,7.0,8701.0,12000.0,6.0,10.0,1929.0,0.0,35
22,tt0020112,the love parade,1929.0,0.0,7.2,1784.0,650000.0,18.0,1.0,1930.0,0.0,35
26,tt0019959,hallelujah,1929.0,0.0,6.9,1426.0,500000.0,20.0,8.0,1929.0,0.0,35
40,tt0022958,grand hotel,1930.0,1.0,7.5,15822.0,700000.0,11.0,9.0,1932.0,1.0,35
41,tt0020686,the big house,1930.0,0.0,7.1,1633.0,414000.0,14.0,6.0,1930.0,0.0,35
39,tt0020960,hell's angels,1930.0,0.0,7.7,4479.0,3950000.0,15.0,11.0,1930.0,0.0,35
38,tt0020640,animal crackers,1930.0,1.0,7.6,12299.0,125000.0,6.0,9.0,1930.0,0.0,35
37,tt0021153,monte carlo,1930.0,1.0,6.9,1042.0,726465.0,27.0,8.0,1930.0,0.0,35
36,tt0021409,under the roofs of paris,1930.0,0.0,7.2,1829.0,37586658.0,15.0,12.0,1930.0,0.0,35
35,tt0021571,earth,1930.0,1.0,7.4,4333.0,2000000.0,17.0,10.0,1930.0,0.0,35
34,tt0020697,the blue angel,1930.0,0.0,7.8,12486.0,77982.0,5.0,12.0,1930.0,0.0,35
33,tt0021156,morocco,1930.0,1.0,7.2,4939.0,4800.0,6.0,12.0,1930.0,0.0,35
51,tt0021884,frankenstein,1931.0,1.0,7.9,59112.0,291000.0,21.0,11.0,1931.0,0.0,35
50,tt0022286,the public enemy,1931.0,0.0,7.7,16197.0,190000.0,15.0,5.0,1931.0,0.0,35
49,tt0022599,à nous la liberté,1931.0,0.0,7.6,3757.0,1500000.0,31.0,12.0,1931.0,0.0,35
48,tt0022100,m,1931.0,1.0,8.3,129744.0,500000.0,31.0,8.0,1931.0,0.0,4
47,tt0022150,le million,1931.0,0.0,7.5,2964.0,90000.0,4.0,2.0,1931.0,0.0,7
42,tt0022835,dr. jekyll and mr. hyde,1931.0,0.0,7.7,11486.0,535000.0,3.0,1.0,1932.0,0.0,35
45,tt0021749,city lights,1931.0,1.0,8.5,149626.0,1500000.0,7.0,3.0,1931.0,0.0,35
44,tt0021814,dracula,1931.0,1.0,7.6,41574.0,355000.0,14.0,2.0,1931.0,0.0,35
43,tt0021746,cimarron,1931.0,1.0,5.9,4837.0,1433000.0,9.0,2.0,1931.0,1.0,35
52,tt0021739,la chienne,1931.0,1.0,7.6,3262.0,100000.0,20.0,11.0,1931.0,0.0,2
46,tt0021079,little caesar,1931.0,1.0,7.3,10859.0,281000.0,25.0,1.0,1931.0,0.0,35
61,tt0023158,love me tonight,1932.0,1.0,7.7,3312.0,950000.0,14.0,10.0,1932.0,0.0,1
60,tt0023649,vampyr,1932.0,1.0,7.6,13962.0,20000.0,14.0,8.0,1934.0,0.0,35
63,tt0023876,cavalcade,1932.0,1.0,6.0,4018.0,1180280.0,15.0,4.0,1933.0,1.0,35
62,tt0022718,boudu saved from drowning,1932.0,1.0,7.4,4764.0,80000.0,23.0,2.0,1967.0,0.0,35
58,tt0024803,zéro de conduite,1932.0,0.0,7.4,7005.0,33862.0,21.0,6.0,1947.0,0.0,35
59,tt0022913,freaks,1932.0,1.0,7.9,38539.0,310607.0,20.0,2.0,1932.0,0.0,35
57,tt0023427,scarface,1932.0,1.0,7.8,23046.0,180000.0,9.0,4.0,1932.0,0.0,35
56,tt0023303,one hour with you,1932.0,0.0,7.3,1848.0,851000.0,25.0,3.0,1932.0,0.0,35
55,tt0023458,shanghai express,1932.0,1.0,7.4,6605.0,850000.0,12.0,2.0,1932.0,0.0,35
54,tt0023042,i am a fugitive from a chain gang,1932.0,1.0,8.2,10622.0,195845.0,19.0,11.0,1932.0,0.0,35
53,tt0023622,trouble in paradise,1932.0,0.0,8.1,11796.0,519706.0,28.0,10.0,1932.0,0.0,35
72,tt0023948,dinner at eight,1933.0,0.0,7.7,7018.0,435000.0,12.0,1.0,1934.0,0.0,35
71,tt0024034,42nd street,1933.0,1.0,7.6,9787.0,439000.0,11.0,3.0,1933.0,0.0,35
70,tt0023969,duck soup,1933.0,1.0,7.9,52545.0,160000.0,17.0,11.0,1933.0,0.0,35
69,tt0024216,king kong,1933.0,1.0,7.9,74137.0,670000.0,7.0,4.0,1933.0,0.0,35
68,tt0024264,little women,1933.0,1.0,7.3,5597.0,424000.0,24.0,11.0,1933.0,0.0,35
67,tt0024548,she done him wrong,1933.0,0.0,6.4,4993.0,200000.0,9.0,2.0,1933.0,0.0,35
66,tt0024473,the private life of henry viii,1933.0,0.0,7.2,3323.0,60000.0,21.0,9.0,1933.0,0.0,35
65,tt0024069,gold diggers of 1933,1933.0,1.0,8.0,6633.0,433000.0,27.0,5.0,1933.0,0.0,35
64,tt0024481,queen christina,1933.0,1.0,7.8,6633.0,1114000.0,9.0,2.0,1934.0,0.0,35
82,tt0025318,it's a gift,1934.0,0.0,7.3,4551.0,666000.0,30.0,11.0,1934.0,0.0,35
81,tt0025316,it happened one night,1934.0,1.0,8.1,85490.0,325000.0,22.0,2.0,1934.0,1.0,35
80,tt0025919,twentieth century,1934.0,1.0,7.7,5401.0,200000.0,11.0,5.0,1934.0,0.0,35
79,tt0025948,viva villa!,1934.0,0.0,6.5,1046.0,1017400.0,27.0,4.0,1934.0,0.0,35
78,tt0025164,the gay divorcee,1934.0,0.0,7.6,6267.0,520000.0,12.0,10.0,1934.0,0.0,35
73,tt0024894,the black cat,1934.0,1.0,7.1,8269.0,95745.0,7.0,5.0,1934.0,0.0,35
76,tt0025746,the scarlet empress,1934.0,0.0,7.7,5224.0,900000.0,7.0,9.0,1934.0,0.0,35
75,tt0025878,the thin man,1934.0,0.0,8.1,24299.0,226408.0,25.0,5.0,1934.0,0.0,35
74,tt0024844,l'atalante,1934.0,0.0,7.8,13047.0,1017920.0,21.0,6.0,1947.0,0.0,35
77,tt0025004,the count of monte cristo,1934.0,0.0,7.5,2234.0,1400000.0,7.0,9.0,1934.0,0.0,35
89,tt0026778,a night at the opera,1935.0,1.0,8.0,28747.0,1057000.0,15.0,11.0,1935.0,0.0,35
92,tt0026529,the informer,1935.0,0.0,7.5,5210.0,243000.0,24.0,5.0,1935.0,0.0,35
91,tt0026138,the bride of frankenstein,1935.0,0.0,7.9,39455.0,397024.0,6.0,5.0,1935.0,0.0,35
90,tt0027125,top hat,1935.0,1.0,7.8,15778.0,609000.0,6.0,9.0,1935.0,0.0,35
88,tt0026029,the 39 steps,1935.0,0.0,7.8,47078.0,60000.0,1.0,8.0,1935.0,0.0,35
86,tt0025913,triumph of the will,1935.0,0.0,7.4,13861.0,158995.0,28.0,3.0,1935.0,0.0,1
85,tt0026266,david copperfield,1935.0,0.0,7.5,3455.0,1073000.0,20.0,6.0,1935.0,0.0,5
84,tt0026752,mutiny on the bounty,1935.0,1.0,7.8,19073.0,1950000.0,22.0,11.0,1935.0,1.0,35
83,tt0026725,les misérables,1935.0,0.0,7.6,3084.0,1000000.0,20.0,4.0,1935.0,0.0,35
87,tt0026955,ruggles of red gap,1935.0,0.0,7.7,3397.0,290000.0,8.0,3.0,1935.0,0.0,35
101,tt0028333,swing time,1936.0,1.0,7.6,11124.0,886000.0,12.0,10.0,1936.0,0.0,8
104,tt0028950,grand illusion,1936.0,0.0,8.1,31228.0,70000.0,12.0,9.0,1938.0,0.0,35
103,tt0028683,camille,1936.0,1.0,7.5,6746.0,1486000.0,12.0,12.0,1936.0,0.0,35
102,tt0027698,the great ziegfeld,1936.0,0.0,6.8,6469.0,2183000.0,8.0,4.0,1936.0,1.0,35
100,tt0027532,dodsworth,1936.0,0.0,8.0,7283.0,80000.0,23.0,9.0,1936.0,0.0,35
99,tt0027996,mr. deeds goes to town,1936.0,1.0,8.0,18268.0,845710.0,12.0,4.0,1936.0,0.0,35
98,tt0028249,show boat,1936.0,1.0,7.5,2610.0,1100000.0,17.0,5.0,1936.0,0.0,35
97,tt0027652,fury,1936.0,1.0,7.9,10321.0,604000.0,5.0,6.0,1936.0,0.0,35
96,tt0028010,my man godfrey,1936.0,1.0,8.1,18922.0,656000.0,6.0,9.0,1936.0,0.0,35
95,tt0028216,san francisco,1936.0,1.0,7.3,4559.0,1300000.0,26.0,6.0,1936.0,0.0,35
94,tt0028445,a day in the country,1936.0,0.0,7.7,5135.0,400000.0,12.0,12.0,1950.0,0.0,35
93,tt0027977,modern times,1936.0,1.0,8.5,193492.0,1500000.0,25.0,2.0,1936.0,0.0,35
112,tt0029604,stage door,1937.0,1.0,7.8,7073.0,952000.0,8.0,10.0,1937.0,0.0,35
111,tt0029162,lost horizon,1937.0,1.0,7.8,11214.0,4000000.0,1.0,9.0,1937.0,0.0,35
110,tt0029606,a star is born,1937.0,1.0,7.5,7772.0,1173639.0,27.0,4.0,1937.0,0.0,35
109,tt0029192,make way for tomorrow,1937.0,1.0,8.2,6480.0,550000.0,7.0,10.0,1937.0,0.0,2
113,tt0029442,the prisoner of zenda,1937.0,0.0,7.7,3878.0,1250000.0,3.0,9.0,1937.0,0.0,35
107,tt0029583,snow white and the seven dwarfs,1937.0,1.0,7.6,166069.0,2000000.0,4.0,2.0,1938.0,0.0,35
106,tt0028944,the good earth,1937.0,0.0,7.7,4166.0,2800000.0,6.0,8.0,1937.0,0.0,35
105,tt0029146,the life of emile zola,1937.0,0.0,7.3,6328.0,700000.0,2.0,10.0,1937.0,1.0,35
108,tt0028597,the awful truth,1937.0,0.0,7.8,16316.0,600000.0,21.0,10.0,1937.0,0.0,35
122,tt0030127,the baker's wife,1938.0,0.0,7.5,1485.0,780000.0,26.0,2.0,1940.0,0.0,35
121,tt0030341,the lady vanishes,1938.0,0.0,7.9,43006.0,80000.0,1.0,11.0,1938.0,0.0,35
124,tt0030637,pygmalion,1938.0,0.0,7.8,7198.0,350000.0,3.0,3.0,1939.0,0.0,35
123,tt0029870,angels with dirty faces,1938.0,1.0,7.9,18452.0,900000.0,26.0,11.0,1938.0,0.0,35
119,tt0030287,jezebel,1938.0,1.0,7.6,10772.0,1250000.0,26.0,3.0,1938.0,0.0,35
120,tt0030523,olympia part two: festival of beauty,1938.0,0.0,7.9,3322.0,890000.0,29.0,3.0,1940.0,0.0,35
118,tt0029850,alexander nevsky,1938.0,0.0,7.6,9701.0,1850000.0,22.0,3.0,1939.0,0.0,35
117,tt0029843,the adventures of robin hood,1938.0,0.0,8.0,44220.0,1900000.0,14.0,5.0,1938.0,0.0,35
116,tt0029947,bringing up baby,1938.0,1.0,7.9,51391.0,1073000.0,18.0,2.0,1938.0,0.0,35
115,tt0030993,you can't take it with you,1938.0,0.0,8.0,21379.0,1644736.0,29.0,9.0,1938.0,1.0,35
114,tt0030522,olympia part one: festival of the nations,1938.0,0.0,7.9,3973.0,851760.0,8.0,3.0,1940.0,0.0,35
133,tt0031514,le jour se lève,1939.0,0.0,7.8,5974.0,846546.0,29.0,7.0,1940.0,0.0,35
132,tt0032145,wuthering heights,1939.0,1.0,7.7,15021.0,1000000.0,7.0,4.0,1939.0,0.0,35
131,tt0032143,the women,1939.0,1.0,7.9,11645.0,1688000.0,1.0,9.0,1939.0,0.0,35
130,tt0031971,stagecoach,1939.0,1.0,7.9,38550.0,392000.0,3.0,3.0,1939.0,0.0,35
134,tt0031725,ninotchka,1939.0,1.0,8.0,17360.0,1365000.0,23.0,11.0,1939.0,0.0,35
128,tt0031225,destry rides again,1939.0,1.0,7.7,9226.0,700000.0,29.0,12.0,1939.0,0.0,35
127,tt0031885,the rules of the game,1939.0,0.0,8.1,24459.0,900000.0,8.0,4.0,1950.0,0.0,35
126,tt0031381,gone with the wind,1939.0,1.0,8.2,266162.0,3977000.0,17.0,1.0,1940.0,1.0,35
125,tt0032138,the wizard of oz,1939.0,0.0,8.0,354596.0,2800000.0,25.0,8.0,1939.0,0.0,35
129,tt0031679,mr. smith goes to washington,1939.0,1.0,8.2,98990.0,1500000.0,19.0,10.0,1939.0,0.0,35
144,tt0032976,rebecca,1940.0,1.0,8.1,111714.0,1288000.0,12.0,4.0,1940.0,1.0,35
143,tt0032904,the philadelphia story,1940.0,0.0,8.0,58914.0,914000.0,17.0,1.0,1941.0,0.0,35
142,tt0032553,the great dictator,1940.0,0.0,8.5,183205.0,2000000.0,7.0,3.0,1941.0,0.0,35
141,tt0032599,his girl friday,1940.0,1.0,8.0,48870.0,280000.0,18.0,1.0,1940.0,0.0,35
140,tt0032234,the bank dick,1940.0,0.0,7.3,6248.0,90000.0,29.0,11.0,1940.0,0.0,35
139,tt0032455,fantasia,1940.0,1.0,7.8,82424.0,2280000.0,20.0,6.0,1941.0,0.0,35
137,tt0033045,the shop around the corner,1940.0,0.0,8.1,24646.0,160000.0,12.0,1.0,1940.0,0.0,35
136,tt0032910,pinocchio,1940.0,1.0,7.5,117804.0,2600000.0,23.0,2.0,1940.0,0.0,35
135,tt0032551,the grapes of wrath,1940.0,0.0,8.1,81540.0,800000.0,15.0,3.0,1940.0,0.0,35
138,tt0033152,the thief of bagdad,1940.0,0.0,7.5,10854.0,1135654.0,25.0,12.0,1940.0,0.0,35
151,tt0033467,citizen kane,1941.0,1.0,8.3,366775.0,839727.0,5.0,9.0,1941.0,0.0,35
154,tt0034240,sullivan's travels,1941.0,0.0,8.0,21839.0,689665.0,6.0,2.0,1942.0,0.0,35
153,tt0033729,how green was my valley,1941.0,0.0,7.8,19272.0,1250000.0,9.0,4.0,1942.0,1.0,13
152,tt0033717,high sierra,1941.0,1.0,7.6,13725.0,455000.0,25.0,1.0,1941.0,0.0,35
150,tt0033870,the maltese falcon,1941.0,0.0,8.0,141417.0,375000.0,18.0,10.0,1941.0,0.0,35
148,tt0033712,here comes mr. jordan,1941.0,0.0,7.6,5399.0,3600000.0,21.0,8.0,1941.0,0.0,35
147,tt0034167,sergeant york,1941.0,0.0,7.8,14217.0,1400000.0,27.0,9.0,1941.0,0.0,35
146,tt0033836,the little foxes,1941.0,0.0,8.1,9324.0,1200000.0,29.0,8.0,1941.0,0.0,35
145,tt0033804,the lady eve,1941.0,0.0,7.9,17422.0,660000.0,21.0,3.0,1941.0,0.0,35
149,tt0033563,dumbo,1941.0,1.0,7.3,109426.0,950000.0,31.0,10.0,1941.0,0.0,35
164,tt0034946,kings row,1942.0,0.0,7.6,3638.0,1081698.0,18.0,4.0,1942.0,0.0,35
162,tt0035169,the palm beach story,1942.0,0.0,7.7,9810.0,950000.0,1.0,1.0,1943.0,0.0,35
161,tt0034492,bambi,1942.0,1.0,7.3,119418.0,1700000.0,21.0,8.0,1942.0,0.0,35
160,tt0035567,woman of the year,1942.0,1.0,7.3,8356.0,3000000.0,14.0,2.0,1942.0,0.0,35
163,tt0035093,mrs. miniver,1942.0,1.0,7.6,14392.0,1344000.0,1.0,12.0,1942.0,1.0,4
158,tt0035015,the magnificent ambersons,1942.0,0.0,7.8,20447.0,850000.0,10.0,7.0,1942.0,0.0,35
157,tt0035575,yankee doodle dandy,1942.0,0.0,7.7,13023.0,1532000.0,6.0,6.0,1942.0,0.0,35
156,tt0035446,to be or not to be,1942.0,1.0,8.2,23514.0,1200000.0,6.0,3.0,1942.0,0.0,35
155,tt0034587,cat people,1942.0,1.0,7.4,17561.0,134000.0,25.0,12.0,1942.0,0.0,35
159,tt0035140,"now, voyager",1942.0,1.0,8.0,13613.0,877000.0,31.0,10.0,1942.0,0.0,35
174,tt0034583,casablanca,1943.0,1.0,8.5,480875.0,950000.0,23.0,1.0,1943.0,1.0,35
165,tt0036027,i walked with a zombie,1943.0,1.0,7.2,9827.0,150000.0,30.0,4.0,1943.0,0.0,35
166,tt0036172,the more the merrier,1943.0,0.0,7.8,5354.0,878000.0,13.0,5.0,1943.0,0.0,35
167,tt0036377,the song of bernadette,1943.0,0.0,7.6,5539.0,2000000.0,21.0,12.0,1943.0,0.0,35
168,tt0035896,for whom the bell tolls,1943.0,0.0,6.9,7675.0,3000000.0,28.0,4.0,1944.0,0.0,4
169,tt0035160,ossessione,1943.0,0.0,7.7,6148.0,1750000.0,24.0,5.0,1949.0,0.0,9
170,tt0036506,day of wrath,1943.0,1.0,8.1,8277.0,450000.0,24.0,4.0,1948.0,0.0,35
171,tt0036112,the life and death of colonel blimp,1943.0,0.0,8.2,11841.0,200000.0,4.0,5.0,1945.0,0.0,35
172,tt0036244,the ox-bow incident,1943.0,0.0,8.0,19224.0,565000.0,21.0,5.0,1943.0,0.0,35
173,tt0036515,watch on the rhine,1943.0,1.0,7.4,3457.0,1099000.0,27.0,8.0,1943.0,0.0,35
175,tt0036342,shadow of a doubt,1943.0,1.0,7.9,54392.0,140000.0,15.0,1.0,1943.0,0.0,35
183,tt0036775,double indemnity,1944.0,1.0,8.3,129825.0,927262.0,6.0,7.0,1944.0,0.0,35
184,tt0037008,laura,1944.0,1.0,8.0,38820.0,1020000.0,11.0,10.0,1944.0,0.0,35
180,tt0037382,to have and have not,1944.0,1.0,7.9,28230.0,1684000.0,20.0,1.0,1945.0,0.0,35
186,tt0037824,"ivan the terrible, part one",1944.0,0.0,7.7,8252.0,1300000.0,8.0,3.0,1947.0,0.0,35
185,tt0036855,gaslight,1944.0,1.0,7.8,21352.0,2068000.0,30.0,10.0,1944.0,0.0,4
182,tt0036891,hail the conquering hero,1944.0,1.0,7.7,3924.0,775000.0,9.0,8.0,1944.0,0.0,35
178,tt0037059,meet me in st. louis,1944.0,1.0,7.6,18378.0,1707561.0,22.0,11.0,1944.0,0.0,35
179,tt0036910,henry v,1944.0,1.0,7.2,5280.0,475000.0,28.0,10.0,1945.0,0.0,11
181,tt0037101,"murder, my sweet",1944.0,0.0,7.6,10961.0,400000.0,22.0,2.0,1945.0,0.0,35
177,tt0037077,the miracle of morgan's creek,1944.0,0.0,7.8,6277.0,775000.0,15.0,12.0,1943.0,0.0,10
176,tt0036872,going my way,1944.0,0.0,7.2,9377.0,4000000.0,2.0,10.0,1944.0,1.0,8
195,tt0037635,dead of night,1945.0,1.0,7.7,9652.0,250000.0,15.0,2.0,1946.0,0.0,11
194,tt0037674,children of paradise,1945.0,1.0,8.3,16880.0,3900000.0,15.0,11.0,1946.0,0.0,35
193,tt0037913,mildred pierce,1945.0,1.0,8.0,20501.0,1453000.0,20.0,10.0,1945.0,0.0,35
192,tt0037800,i know where i'm going!,1945.0,0.0,7.6,7180.0,200000.0,9.0,8.0,1947.0,0.0,35
191,tt0037558,brief encounter,1945.0,1.0,8.1,32177.0,170000.0,24.0,8.0,1946.0,0.0,35
190,tt0038109,spellbound,1945.0,1.0,7.6,39612.0,1696377.0,28.0,12.0,1945.0,0.0,35
189,tt0038890,rome open city,1945.0,0.0,8.1,20657.0,600000.0,8.0,10.0,1945.0,0.0,12
188,tt0037638,detour,1945.0,1.0,7.4,12895.0,30000.0,16.0,11.0,1945.0,0.0,35
187,tt0037884,the lost weekend,1945.0,0.0,8.0,30735.0,1250000.0,29.0,11.0,1945.0,1.0,35
205,tt0036868,the best years of our lives,1946.0,0.0,8.1,53653.0,2100000.0,29.0,5.0,1947.0,1.0,36
204,tt0038823,paisan,1946.0,0.0,7.7,6401.0,1000000.0,29.0,3.0,1948.0,0.0,35
203,tt0038348,beauty and the beast,1946.0,1.0,8.0,22484.0,1600000.0,23.0,12.0,1947.0,0.0,35
202,tt0038762,my darling clementine,1946.0,1.0,7.8,19580.0,2000000.0,16.0,10.0,1946.0,0.0,35
201,tt0038787,notorious,1946.0,1.0,8.0,85650.0,2000000.0,6.0,9.0,1946.0,0.0,35
196,tt0038733,a matter of life and death,1946.0,0.0,8.1,17311.0,320000.0,14.0,3.0,1946.0,0.0,13
199,tt0038574,great expectations,1946.0,1.0,7.9,20480.0,350000.0,22.0,5.0,1947.0,0.0,35
198,tt0038355,the big sleep,1946.0,0.0,8.0,73981.0,250000.0,31.0,8.0,1946.0,0.0,35
197,tt0038650,it's a wonderful life,1946.0,0.0,8.6,360912.0,3180000.0,7.0,1.0,1947.0,0.0,35
200,tt0038669,the killers,1946.0,0.0,7.8,17145.0,420000.0,30.0,8.0,1946.0,0.0,35
215,tt0039416,gentleman's agreement,1947.0,0.0,7.3,13498.0,1985000.0,25.0,12.0,1947.0,1.0,35
214,tt0039631,monsieur verdoux,1947.0,0.0,8.0,14268.0,2000000.0,8.0,12.0,1947.0,0.0,4
213,tt0040525,the lady from shanghai,1947.0,0.0,7.7,23711.0,2300000.0,24.0,12.0,1947.0,0.0,2
212,tt0039208,boomerang!,1947.0,0.0,7.2,3698.0,1140000.0,28.0,4.0,1947.0,0.0,4
211,tt0039628,miracle on 34th street,1947.0,0.0,7.9,37039.0,630000.0,2.0,10.0,1947.0,0.0,5
209,tt0039192,black narcissus,1947.0,1.0,7.9,19355.0,280000.0,24.0,4.0,1947.0,0.0,14
208,tt0039689,out of the past,1947.0,0.0,8.0,29330.0,650000.0,25.0,11.0,1947.0,0.0,35
207,tt0039286,crossfire,1947.0,1.0,7.4,6690.0,250000.0,15.0,8.0,1947.0,0.0,35
206,tt0039204,body and soul,1947.0,1.0,7.7,3907.0,1800000.0,9.0,11.0,1947.0,0.0,35
210,tt0039677,odd man out,1947.0,1.0,7.7,8035.0,1100000.0,23.0,4.0,1947.0,0.0,35
225,tt0040416,hamlet,1948.0,1.0,7.8,13985.0,500000.0,12.0,8.0,1948.0,1.0,13
223,tt0040338,the fallen idol,1948.0,0.0,7.8,7034.0,888000.0,25.0,10.0,1948.0,0.0,14
222,tt0040806,the snake pit,1948.0,0.0,7.6,6065.0,3800000.0,13.0,11.0,1948.0,0.0,35
221,tt0040662,oliver twist,1948.0,1.0,7.8,10326.0,175000.0,30.0,7.0,1951.0,0.0,35
224,tt0040366,force of evil,1948.0,0.0,7.3,5158.0,666000.0,25.0,12.0,1948.0,0.0,35
219,tt0040897,the treasure of the sierra madre,1948.0,0.0,8.2,104368.0,3000000.0,24.0,1.0,1948.0,0.0,35
218,tt0040724,red river,1948.0,1.0,7.8,25697.0,3000000.0,17.0,9.0,1948.0,0.0,35
217,tt0040725,the red shoes,1948.0,0.0,8.3,24791.0,500000.0,6.0,9.0,1948.0,0.0,14
216,tt0040536,letter from an unknown woman,1948.0,0.0,8.0,10045.0,777000.0,13.0,9.0,1948.0,0.0,4
220,tt0040522,bicycle thieves,1948.0,1.0,8.3,129521.0,133000.0,13.0,12.0,1949.0,0.0,35
235,tt0041113,all the king's men,1949.0,0.0,7.5,12074.0,55000000.0,8.0,11.0,1949.0,1.0,35
226,tt0041154,late spring,1949.0,1.0,8.3,12258.0,140.0,21.0,7.0,1972.0,0.0,35
227,tt0041996,twelve o'clock high,1949.0,0.0,7.7,11520.0,1450000.0,13.0,2.0,1950.0,0.0,8
228,tt0042040,whisky galore!,1949.0,0.0,7.2,4526.0,920000.0,25.0,12.0,1949.0,0.0,35
229,tt0041090,adam's rib,1949.0,0.0,7.6,18022.0,1728000.0,18.0,11.0,1949.0,0.0,35
230,tt0041546,kind hearts and coronets,1949.0,1.0,8.1,32126.0,680000.0,14.0,6.0,1950.0,0.0,35
231,tt0042041,white heat,1949.0,0.0,8.2,24754.0,1300000.0,3.0,9.0,1949.0,0.0,35
232,tt0041716,on the town,1949.0,1.0,7.6,14732.0,2111250.0,30.0,12.0,1949.0,0.0,35
233,tt0041959,the third man,1949.0,0.0,8.2,146386.0,390000.0,12.0,10.0,1949.0,0.0,2
234,tt0041452,the heiress,1949.0,0.0,8.2,12024.0,2600000.0,28.0,12.0,1949.0,0.0,35
243,tt0042593,in a lonely place,1950.0,1.0,8.0,22676.0,310000.0,17.0,5.0,1950.0,0.0,35
242,tt0042530,gun crazy,1950.0,0.0,7.7,10285.0,400000.0,20.0,1.0,1950.0,0.0,35
245,tt0042192,all about eve,1950.0,1.0,8.3,110443.0,1400000.0,27.0,10.0,1950.0,1.0,35
244,tt0043137,winchester '73,1950.0,0.0,7.7,15262.0,400000.0,12.0,7.0,1950.0,0.0,35
241,tt0042804,los olvidados,1950.0,0.0,8.3,16293.0,23092.0,24.0,3.0,1952.0,0.0,35
236,tt0043014,sunset boulevard,1950.0,0.0,8.4,181610.0,1752000.0,29.0,9.0,1950.0,0.0,13
239,tt0042876,rashômon,1950.0,0.0,8.3,136868.0,250000.0,26.0,12.0,1951.0,0.0,35
238,tt0042276,born yesterday,1950.0,1.0,7.6,9147.0,110000.0,25.0,12.0,1950.0,0.0,35
